scenario,KG_mM,alpha,trial,mean_score,score_se,naive_score_se,baseline_correlation,rejected,valid_fit
calibration_noise,11.7,0.5,63,-0.5188376318069003,0.022995572150982108,0.01768078638370464,0.7506288377688441,1,1
calibration_noise,11.7,0.5,64,-0.5411896757534239,0.024299490220417677,0.017974325850964073,0.8288744724251188,1,1
calibration_noise,11.7,0.5,65,-0.5263388402559236,0.016409711397272393,0.01345251987256603,0.5247651272445322,1,1
calibration_noise,11.7,0.5,66,-0.46473142412327695,0.01838747416938842,0.014403730062570775,0.6554660645705495,1,1
calibration_noise,11.7,0.5,67,-0.5147389920129231,0.0203588396309843,0.017910814878407972,0.4373647878390595,1,1
calibration_noise,11.7,0.5,68,-0.492958969336017,0.01989385725947491,0.016024810825648984,0.5612225604359941,1,1
calibration_noise,11.7,0.5,69,-0.5065322956948409,0.01852979182370354,0.01404981587928824,0.763784829927039,1,1
calibration_noise,11.7,0.5,70,-0.5000932768555432,0.01731908497477667,0.016935402675721644,0.049784040882431435,1,1
calibration_noise,11.7,0.5,71,-0.4953747911932018,0.023697193596538994,0.018194886043094934,0.7105754060786927,1,1
calibration_noise,11.7,0.5,72,-0.47976409049520696,0.026866211477394583,0.02011778721111565,0.8533027681257551,1,1
calibration_noise,11.7,0.5,73,-0.48973856456146503,0.028260688928937298,0.02250142465205455,0.5875596887568767,1,1
calibration_noise,11.7,0.5,74,-0.4676800200373029,0.018050791506593604,0.015968838712091822,0.2830474863987249,1,1
calibration_noise,11.7,0.5,75,-0.4680947093145339,0.017758141606188632,0.014432003026025072,0.5591782504735542,1,1
calibration_noise,11.7,0.5,76,-0.5140155570006315,0.01591798879499955,0.015654670556382616,0.03717790304984443,1,1
calibration_noise,11.7,0.5,77,-0.4830632263838928,0.020681162598946378,0.01597861985221854,0.7534672191269086,1,1
calibration_noise,11.7,0.5,78,-0.4740216105856391,0.026026575274092082,0.019224591645282018,0.8511498319933808,1,1
calibration_noise,11.7,0.5,79,-0.46078003512314747,0.02017015077423829,0.015470975235341071,0.7216311216412338,1,1
calibration_noise,11.7,0.5,80,-0.48941817075565797,0.015609840798983374,0.013286493719775305,0.38646798300947255,1,1
calibration_noise,11.7,0.5,81,-0.48031917313529515,0.025621799441467242,0.019967077699690788,0.65485255892704,1,1
calibration_noise,11.7,0.5,82,-0.5118084413226237,0.021430545836114683,0.0206248341317069,0.0806383367395198,1,1
calibration_noise,11.7,0.5,83,-0.4999303738020619,0.02555354466623277,0.02053989856711458,0.5479291171050089,1,1
calibration_noise,11.7,0.5,84,-0.516508763016051,0.03865498657638823,0.027977324817411758,0.9109830142423057,1,1
calibration_noise,11.7,0.5,85,-0.5202836380120265,0.015145261857558446,0.014777694453976451,0.05143012284219964,1,1
calibration_noise,11.7,0.5,86,-0.4642169297371197,0.022770212369801618,0.016931425022386353,0.8392121903967605,1,1
calibration_noise,11.7,0.5,87,-0.48589192329508546,0.025449429012819255,0.01851523470439453,0.8910154218533105,1,1
calibration_noise,11.7,0.5,88,-0.5025093477422282,0.02264974721249702,0.01673835899200284,0.8334524585148861,1,1
calibration_noise,11.7,0.5,89,-0.485248219357742,0.016984282771829597,0.015152794051285057,0.260240646753873,1,1
calibration_noise,11.7,0.5,90,-0.5172230764069061,0.032676717872086807,0.023957615278489282,0.8605146323244934,1,1
calibration_noise,11.7,0.5,91,-0.5313829272319679,0.027870322582319425,0.02077217813477103,0.8341604752621857,1,1
calibration_noise,11.7,0.5,92,-0.4951772914914129,0.03423375892157455,0.026392632510006727,0.6961913962098377,1,1
calibration_noise,11.7,0.5,93,-0.48950665564678464,0.017154579993588766,0.013277327842732113,0.7009080643908361,1,1
calibration_noise,11.7,0.5,94,-0.4947132161367187,0.01608785989995889,0.017942297337223984,-0.19616212650140621,1,1
calibration_noise,11.7,0.5,95,-0.5198815545573174,0.011377996781615598,0.010120107778377858,0.306018203811524,1,1
calibration_noise,11.7,0.5,96,-0.5203210366667369,0.01570611878437596,0.014216228331900756,0.22321401263595536,1,1
calibration_noise,11.7,0.5,97,-0.4987392088447,0.02889359658973269,0.023402855441044007,0.5334283937399215,1,1
calibration_noise,11.7,0.5,98,-0.4803735357687013,0.016935855264480493,0.012900801884113487,0.7338542494763938,1,1
calibration_noise,11.7,0.5,99,-0.4921976883564312,0.016038544250656938,0.015121463928847936,0.12787982065526476,1,1
calibration_noise,11.7,0.68,0,-0.2759341164180572,0.027346714332760178,0.01967131507180268,0.9383058099031195,1,1
calibration_noise,11.7,0.68,1,-0.25000843318253674,0.014981920747148736,0.013554568332544897,0.22175105150714236,1,1
calibration_noise,11.7,0.68,2,-0.25044742518986485,0.013237014499749788,0.011228541733681341,0.3969580653557842,1,1
calibration_noise,11.7,0.68,3,-0.2885042400729776,0.022212488491424508,0.01762340784277391,0.637384212852442,1,1
calibration_noise,11.7,0.68,4,-0.2656206754644197,0.014958257775128677,0.016375240041601232,-0.1655951359330106,1,1
calibration_noise,11.7,0.68,5,-0.28911029158006735,0.025068223764606427,0.018963209154103332,0.748091038297028,1,1
calibration_noise,11.7,0.68,6,-0.2910419982245734,0.013854931890453781,0.010962622362660249,0.5973609158001086,1,1
calibration_noise,11.7,0.68,7,-0.2603872911082993,0.016209778858879576,0.01296089578961845,0.7539631479001022,1,1
calibration_noise,11.7,0.68,8,-0.2753335441642638,0.023357629898145646,0.01805070884216405,0.7010756128784951,1,1
calibration_noise,11.7,0.68,9,-0.3074166012084755,0.012333029261101764,0.013743327364301424,-0.22556761757539417,1,1
calibration_noise,11.7,0.68,10,-0.28074840117995836,0.015350011817870633,0.014238121820188599,0.1646944107169647,1,1
calibration_noise,11.7,0.68,11,-0.28036707696812646,0.02131328257564657,0.01799463879727267,0.537191962178902,1,1
calibration_noise,11.7,0.68,12,-0.29776320868351247,0.02306611622095342,0.01763722754615889,0.7124145765956104,1,1
calibration_noise,11.7,0.68,13,-0.2750592282648868,0.015117755906539982,0.014174290922781484,0.14608334124197642,1,1
calibration_noise,11.7,0.68,14,-0.278728810126582,0.020885790721311113,0.01573246077003453,0.7872834030042128,1,1
calibration_noise,11.7,0.68,15,-0.26218044537871726,0.015614483709526672,0.014703334291927665,0.12983258761323152,1,1
calibration_noise,11.7,0.68,16,-0.2608467284988345,0.025597655062292238,0.019482999616606628,0.7314815152816994,1,1
calibration_noise,11.7,0.68,17,-0.2474658024117545,0.02562816626951695,0.020106400580293747,0.6253232298821215,1,1
calibration_noise,11.7,0.68,18,-0.295843011248329,0.02203060780030015,0.01859838709045704,0.4399324953322374,1,1
calibration_noise,11.7,0.68,19,-0.22022651731698395,0.017040548552389363,0.014284679841094106,0.4246476652721562,1,1
calibration_noise,11.7,0.68,20,-0.23383622291795714,0.012697427023632763,0.012192468570818689,0.08883537130391846,1,1
calibration_noise,11.7,0.68,21,-0.3021102261262112,0.020845668572292912,0.017119469387950347,0.48269274671002355,1,1
calibration_noise,11.7,0.68,22,-0.2788076265930497,0.01811983068011022,0.014747695077905314,0.5100535412813832,1,1
calibration_noise,11.7,0.68,23,-0.2682814874289783,0.019413179340532622,0.016319086124003488,0.5429518851456048,1,1
calibration_noise,11.7,0.68,24,-0.27544743795027893,0.0243559227381696,0.018512822339176085,0.8057060600761836,1,1
calibration_noise,11.7,0.68,25,-0.2740122173104116,0.02389798827137021,0.020555150259027318,0.36938598601372347,1,1
calibration_noise,11.7,0.68,26,-0.2742981516575244,0.019671830239631143,0.015096399669971602,0.6988298243451337,1,1
calibration_noise,11.7,0.68,27,-0.2955459143815701,0.020041022496697883,0.015439048835927189,0.7544605032365052,1,1
calibration_noise,11.7,0.68,28,-0.2519299050472674,0.015244213568849242,0.014480894907802537,0.11420044091978991,1,1
calibration_noise,11.7,0.68,29,-0.264494244260782,0.021169389178193238,0.01715250595912866,0.5606400553812938,1,1
calibration_noise,11.7,0.68,30,-0.21142743722910828,0.014022208285252243,0.013986802484524302,0.005404726195211917,1,1
calibration_noise,11.7,0.68,31,-0.24177851964031216,0.01619361232380257,0.014049245501865409,0.33473219198693016,1,1
calibration_noise,11.7,0.68,32,-0.2675079639642056,0.02630862534169431,0.019887840704819717,0.7499412559341042,1,1
calibration_noise,11.7,0.68,33,-0.2514592633891397,0.02987573012339204,0.02334744459958837,0.694887144428063,1,1
calibration_noise,11.7,0.68,34,-0.2719416766131042,0.011588715271459453,0.009756602121585274,0.5111623976123794,1,1
calibration_noise,11.7,0.68,35,-0.2505594258578118,0.02493206378175961,0.02003041164774496,0.6344547629789168,1,1
calibration_noise,11.7,0.68,36,-0.28822598528517973,0.022538867235297542,0.016345818170281464,0.9182498967910089,1,1
calibration_noise,11.7,0.68,37,-0.2674134725027073,0.024562063177431936,0.019578006773484414,0.5903383855537816,1,1
calibration_noise,11.7,0.68,38,-0.263194864498315,0.024776337225395382,0.01773653176735993,0.9530343856800582,1,1
calibration_noise,11.7,0.68,39,-0.2740449201969901,0.020944121724392546,0.017709554381217907,0.4331730261140088,1,1
calibration_noise,11.7,0.68,40,-0.23618889956006373,0.028263808582790515,0.021327365895798672,0.7875123022794623,1,1
calibration_noise,11.7,0.68,41,-0.24958918127653645,0.03279778156313109,0.024792350010459475,0.7875392683271365,1,1
calibration_noise,11.7,0.68,42,-0.2258087646781315,0.02118172025857198,0.016762094047273777,0.5979572012524871,1,1
calibration_noise,11.7,0.68,43,-0.3140214613518464,0.023047143840354,0.01818415397837568,0.6063838449541227,1,1
calibration_noise,11.7,0.68,44,-0.25170522207327384,0.030097330093424933,0.02398455454895773,0.5762009910864657,1,1
calibration_noise,11.7,0.68,45,-0.2590346724485161,0.023080685998514584,0.018614882423270293,0.5381231418108284,1,1
calibration_noise,11.7,0.68,46,-0.2317013386937415,0.01925450756405619,0.016659854721909503,0.39633153457019316,1,1
calibration_noise,11.7,0.68,47,-0.2701701315348537,0.026859606428135882,0.021072433932061985,0.6257469404739491,1,1
calibration_noise,11.7,0.68,48,-0.26171107269624316,0.015403755499253737,0.01410227706718903,0.23386858978274458,1,1
calibration_noise,11.7,0.68,49,-0.2721196604318947,0.011694570869532385,0.009176872075061506,0.625116230546849,1,1
calibration_noise,11.7,0.68,50,-0.26279270952913814,0.024077904302318178,0.01939132543765042,0.5810660696105873,1,1
calibration_noise,11.7,0.68,51,-0.2584831888336552,0.023489779105951836,0.018595338000770994,0.6283167163685697,1,1
calibration_noise,11.7,0.68,52,-0.2874000151023419,0.012951286046486368,0.012287927085422517,0.11200754398069832,1,1
calibration_noise,11.7,0.68,53,-0.28797667288994966,0.0211640323912467,0.018198569101363214,0.40781870264345843,1,1
calibration_noise,11.7,0.68,54,-0.24341433152764824,0.031052091823926566,0.023110705952589336,0.829406220803115,1,1
calibration_noise,11.7,0.68,55,-0.29903211123206935,0.015078760180796383,0.014144375013190671,0.15742681382966675,1,1
calibration_noise,11.7,0.68,56,-0.2570484862188367,0.012254343199098116,0.012504541561996653,-0.041451505981696904,1,1
calibration_noise,11.7,0.68,57,-0.27340139957518483,0.01002047031367268,0.01067295330508788,-0.11859501826627376,1,1
calibration_noise,11.7,0.68,58,-0.227333633939629,0.01152402035541799,0.01308984250790589,-0.23619097329060418,1,1
calibration_noise,11.7,0.68,59,-0.2746735205837742,0.03118956647102474,0.023852014948072254,0.7114864870914593,1,1
calibration_noise,11.7,0.68,60,-0.26641298085261517,0.032285648244022726,0.024115946775355678,0.7923031650740527,1,1
calibration_noise,11.7,0.68,61,-0.26138966103219147,0.015158577493766217,0.013904837667166292,0.212080310475253,1,1
calibration_noise,11.7,0.68,62,-0.27678343689145934,0.022453878170881028,0.01699621447660864,0.7461592467765032,1,1
calibration_noise,11.7,0.68,63,-0.2687349709121527,0.017451073459480097,0.014998678160674715,0.3694372546293024,1,1
calibration_noise,11.7,0.68,64,-0.2960442781795129,0.006729653776318988,0.008657421325398802,-0.4023292027504701,1,1
calibration_noise,11.7,0.68,65,-0.28215276160307506,0.02101060575390305,0.017270439729666322,0.4881851698855167,1,1
calibration_noise,11.7,0.68,66,-0.2341975770337914,0.0282227510343188,0.020972953375851963,0.8176450487932314,1,1
calibration_noise,11.7,0.68,67,-0.2484418942132436,0.014608397565277825,0.014434238154726704,0.02446787477730025,1,1
calibration_noise,11.7,0.68,68,-0.27304438199148,0.023532205501002018,0.017877340969664687,0.8116867708354905,1,1
calibration_noise,11.7,0.68,69,-0.26038336101578696,0.02372300214614469,0.018900996618101858,0.5788764217565112,1,1
calibration_noise,11.7,0.68,70,-0.2408657518567382,0.030662987157465068,0.02409849798117155,0.6621220522271916,1,1
calibration_noise,11.7,0.68,71,-0.28939378084252787,0.018720440791082277,0.014615469258051772,0.8292226371930798,1,1
calibration_noise,11.7,0.68,72,-0.24925304815209393,0.011696337246734224,0.009850168405951645,0.5661031844922395,1,1
calibration_noise,11.7,0.68,73,-0.2825583188176486,0.017948829334573695,0.014521645363084722,0.5422711645233678,1,1
calibration_noise,11.7,0.68,74,-0.27866252538482905,0.013251167065334439,0.012790474515633709,0.08082272951497367,1,1
calibration_noise,11.7,0.68,75,-0.288212916795377,0.012595231251726343,0.013784394527267815,-0.17567189268001146,1,1
calibration_noise,11.7,0.68,76,-0.2896762276256044,0.017888524303677426,0.01491357475738468,0.43895605617863737,1,1
calibration_noise,11.7,0.68,77,-0.2480672730195164,0.025846738209618268,0.019005730698756575,0.9246008046967202,1,1
calibration_noise,11.7,0.68,78,-0.240204700375642,0.014882480382085632,0.012836083633446242,0.41467803184647545,1,1
calibration_noise,11.7,0.68,79,-0.2476823477470526,0.01657817994886494,0.014425262469105273,0.33102121975587817,1,1
calibration_noise,11.7,0.68,80,-0.247615838673181,0.018840314799325783,0.014432964146042303,0.7449065873704094,1,1
calibration_noise,11.7,0.68,81,-0.29670361326473,0.0181389497057996,0.013422948951847018,0.8269477929587888,1,1
calibration_noise,11.7,0.68,82,-0.25330468274637846,0.01359765247039027,0.009872265267733278,0.8974942035747167,1,1
calibration_noise,11.7,0.68,83,-0.24611522518719325,0.01630895861739076,0.01378303478376645,0.4392842535785548,1,1
calibration_noise,11.7,0.68,84,-0.2536301075530356,0.017832265498011275,0.015752722668243922,0.3112957045583089,1,1
calibration_noise,11.7,0.68,85,-0.2873580964460213,0.01853220684855486,0.015752697046071774,0.4064886022708252,1,1
calibration_noise,11.7,0.68,86,-0.2518512717933318,0.012602044084456516,0.011660352953907042,0.18465466360256752,1,1
calibration_noise,11.7,0.68,87,-0.27345684230728995,0.015575800054720375,0.013850932617617592,0.27131634849586306,1,1
calibration_noise,11.7,0.68,88,-0.259290621002432,0.014661286164608857,0.011937290826039379,0.5085921600009141,1,1
calibration_noise,11.7,0.68,89,-0.22295443413812147,0.023962092406228583,0.018731690446854115,0.6364253850549615,1,1
calibration_noise,11.7,0.68,90,-0.2805550655364681,0.015694267410316324,0.012581786516271938,0.5733864660859592,1,1
calibration_noise,11.7,0.68,91,-0.26076751098301665,0.018109739756618656,0.015539863589283864,0.410130887226076,1,1
calibration_noise,11.7,0.68,92,-0.27636136393644917,0.02532121835423022,0.019777740788192975,0.6697400865857936,1,1
calibration_noise,11.7,0.68,93,-0.2432069979872474,0.018333492536957596,0.015499162969930617,0.490435220774909,1,1
calibration_noise,11.7,0.68,94,-0.2388731131119022,0.022146883893173465,0.016756937385987162,0.7592595257815075,1,1
calibration_noise,11.7,0.68,95,-0.2706165984412293,0.014220505171111442,0.015935362667126418,-0.20823130738055207,1,1
calibration_noise,11.7,0.68,96,-0.2456037343436874,0.02353819093839177,0.018628733903653893,0.6165499274912927,1,1
calibration_noise,11.7,0.68,97,-0.28100767337578847,0.021434924848259797,0.019693269513922914,0.18619618143791763,1,1
calibration_noise,11.7,0.68,98,-0.24671699326808066,0.0179260112407667,0.018952285397213147,-0.13032844134621077,1,1
calibration_noise,11.7,0.68,99,-0.2865125799969389,0.022740732464388506,0.01885478366961787,0.5038623572767035,1,1
calibration_noise,15.6,0.17,0,-1.3987305926180849,0.01885366742715244,0.017757358199573813,0.12883383868123408,0,1
calibration_noise,15.6,0.17,1,-1.3335222143494736,0.04940179097774781,0.035808914469506924,0.9703396294286694,0,1
calibration_noise,15.6,0.17,2,-1.3035437621782031,0.0267050006920881,0.020925692760333934,0.6334279441327044,0,1
calibration_noise,15.6,0.17,3,-1.3725285829162464,0.021531224674290663,0.015538209566237056,0.9590699315136731,0,1
calibration_noise,15.6,0.17,4,-1.341745373874879,0.02399934067228876,0.019474923681312876,0.5386206873818352,0,1
calibration_noise,15.6,0.17,5,-1.4145508460205352,0.024222959607107544,0.018860236358775578,0.6499450148781684,0,1
calibration_noise,15.6,0.17,6,-1.3932392608728035,0.010028057173959427,0.010556824588819345,-0.11784506914684402,0,1
calibration_noise,15.6,0.17,7,-1.3791652415440052,0.028866763594519874,0.026244268149424283,0.27709510090139716,0,1
calibration_noise,15.6,0.17,8,-1.2750542640331652,0.029216700815850722,0.022639839794540963,0.668784612480399,1,1
calibration_noise,15.6,0.17,9,-1.3640528305008546,0.028185114870581465,0.021899780952665183,0.8434745453053647,0,1
calibration_noise,15.6,0.17,10,-1.3594476884180737,0.02664908592251671,0.021281422099178514,0.5746764520494719,0,1
calibration_noise,15.6,0.17,11,-1.3252716345987166,0.019967019706017154,0.017689711116856334,0.27979130321903434,0,1
calibration_noise,15.6,0.17,12,-1.398630867326155,0.045883017453751396,0.03347847945522816,0.9339680178413737,0,1
calibration_noise,15.6,0.17,13,-1.3806524343531814,0.02630782517142899,0.020362439267711523,0.702230870833459,0,1
calibration_noise,15.6,0.17,14,-1.328632455389244,0.02106350721903234,0.018515868775099028,0.29472576695356006,0,1
calibration_noise,15.6,0.17,15,-1.317671228039618,0.024078198634291597,0.019921692646771516,0.5660980000085566,0,1
calibration_noise,15.6,0.17,16,-1.3130461628343195,0.028543712871684886,0.023031609623831755,0.5533933268176656,0,1
calibration_noise,15.6,0.17,17,-1.3580415152011487,0.0338897498874635,0.02617049971345176,0.7230163015623962,0,1
calibration_noise,15.6,0.17,18,-1.3518064080541752,0.028773451841078167,0.023006497417429526,0.777200090806142,0,1
calibration_noise,15.6,0.17,19,-1.386736846737346,0.035830542367647565,0.026648863152225144,0.807848477443544,0,1
calibration_noise,15.6,0.17,20,-1.344264852399221,0.03435583289447986,0.026282263049985377,0.7091691787389722,0,1
calibration_noise,15.6,0.17,21,-1.3579417585071911,0.04191972074491204,0.030549307064606252,0.8829397104335969,0,1
calibration_noise,15.6,0.17,22,-1.3477646708953892,0.023474303711697984,0.01820271022076282,0.673632483599099,0,1
calibration_noise,15.6,0.17,23,-1.315654707337432,0.039645741119930876,0.03146010162639107,0.6627171251701919,0,1
calibration_noise,15.6,0.17,24,-1.3401600389460668,0.03652578639058927,0.028761581739273758,0.6281992176767862,0,1
calibration_noise,15.6,0.17,25,-1.3168664450194405,0.025540059599085344,0.021444163613884855,0.4229105805225465,0,1
calibration_noise,15.6,0.17,26,-1.3605763673292581,0.025325395366460546,0.019500082413612126,0.6902086999239563,0,1
calibration_noise,15.6,0.17,27,-1.4110249941906323,0.05283278070338945,0.03938222898100648,0.8451660996234923,0,1
calibration_noise,15.6,0.17,28,-1.360510989377989,0.03060180741593487,0.023294740580743704,0.8460870641467348,0,1
calibration_noise,15.6,0.17,29,-1.3409346822120025,0.03305783855472886,0.02601365364464434,0.6570648394781599,0,1
calibration_noise,15.6,0.17,30,-1.356372540442561,0.036032406291894206,0.027276934576300628,0.8549913666788845,0,1
calibration_noise,15.6,0.17,31,-1.410246685806119,0.03722854088866413,0.027350158407646676,0.9291068127066574,0,1
calibration_noise,15.6,0.17,32,-1.3442239066162502,0.0371504620547907,0.02866793864299537,0.748749618009007,0,1
calibration_noise,15.6,0.17,33,-1.3569931757933442,0.01645493822001411,0.013061963419017277,0.5872503226464004,0,1
calibration_noise,15.6,0.17,34,-1.327657039408085,0.03205644071382214,0.024456429700532252,0.7238155154918857,0,1
calibration_noise,15.6,0.17,35,-1.3646227033219427,0.04580413975779292,0.033859572073832535,0.830527955107446,0,1
calibration_noise,15.6,0.17,36,-1.328920588061704,0.021431462177222374,0.017881595588891394,0.5001382377393723,0,1
calibration_noise,15.6,0.17,37,-1.397703936822527,0.0426850500915923,0.03229419096124162,0.8254497879970516,0,1
calibration_noise,15.6,0.17,38,-1.4187611259879387,0.032099895159676296,0.02534978313086765,0.6323316051986193,0,1
calibration_noise,15.6,0.17,39,-1.3483200652105047,0.021489538595445754,0.018583981200056717,0.39876021332978184,0,1
calibration_noise,15.6,0.17,40,-1.3500414656010133,0.039579659332746035,0.02885913252354066,0.895489085554122,0,1
calibration_noise,15.6,0.17,41,-1.4053652998097874,0.03501892528668482,0.026601961972408144,0.733490663738096,0,1
calibration_noise,15.6,0.17,42,-1.3450729367565328,0.03307826209262062,0.025974635755401033,0.6262520888424806,0,1
calibration_noise,15.6,0.17,43,-1.332929760537561,0.034805448862982986,0.02779903589408929,0.6476951050294959,0,1
calibration_noise,15.6,0.17,44,-1.3810249810971231,0.03518908510406048,0.026927921106875814,0.7133376955141096,0,1
calibration_noise,15.6,0.17,45,-1.3359767767405395,0.02920367567363625,0.022844271015200267,0.6504239041719001,0,1
calibration_noise,15.6,0.17,46,-1.3371133018413794,0.027466347206479808,0.021224089484905208,0.6874642270279615,0,1
calibration_noise,15.6,0.17,47,-1.3301574544566466,0.047481204495243914,0.034178868936177866,0.931405440464877,0,1
calibration_noise,15.6,0.17,48,-1.308770596210765,0.022274386888926873,0.01863990723515489,0.4368033901471031,0,1
calibration_noise,15.6,0.17,49,-1.3287026777828104,0.018398698720066966,0.013332924582003074,0.9051980167455216,0,1
calibration_noise,15.6,0.17,50,-1.3331177092749145,0.03733976171099951,0.02770943092208809,0.8163643679831513,0,1
calibration_noise,15.6,0.17,51,-1.3708131423249175,0.031968872395344,0.024030212199348294,0.7853059948134141,0,1
calibration_noise,15.6,0.17,52,-1.2962380770863977,0.019633200194629385,0.01780150519449726,0.2754834027838375,1,1
calibration_noise,15.6,0.17,53,-1.3808935412843122,0.02258550760069329,0.01855515233215196,0.48169028615339426,0,1
calibration_noise,15.6,0.17,54,-1.3649410190441595,0.028732372058749067,0.02531982685954011,0.31219744765783575,0,1
calibration_noise,15.6,0.17,55,-1.4026432303916745,0.01856359385900854,0.018375637783107045,0.02056221299040962,0,1
calibration_noise,15.6,0.17,56,-1.3219662772457954,0.025558173689953365,0.018781224655209282,0.8552880657339812,0,1
calibration_noise,15.6,0.17,57,-1.285751746971926,0.01553698434881032,0.01767398842809036,-0.2279781970608225,1,1
calibration_noise,15.6,0.17,58,-1.372831659885511,0.03175914512242536,0.024731632269034697,0.7117495226708286,0,1
calibration_noise,15.6,0.17,59,-1.396965644252127,0.03870992384894823,0.02980167668428607,0.6888453347287511,0,1
calibration_noise,15.6,0.17,60,-1.3800135859106701,0.02700978297726453,0.020885720241906477,0.6744422050857799,0,1
calibration_noise,15.6,0.17,61,-1.31941637741609,0.04432376237815907,0.032709766151996125,0.8395542358585253,0,1
calibration_noise,15.6,0.17,62,-1.388470181500618,0.03704705949639828,0.027868897680905343,0.8077099136161014,0,1
calibration_noise,15.6,0.17,63,-1.3344848216451077,0.040035908602660555,0.030211751779868772,0.7930212906306408,0,1
calibration_noise,15.6,0.17,64,-1.405380643986323,0.027281602379909654,0.021593394783807715,0.6780918531151064,0,1
calibration_noise,15.6,0.17,65,-1.4149396166316655,0.02790811055366001,0.024553464385893356,0.3256937083323827,0,1
calibration_noise,15.6,0.17,66,-1.3422542276460514,0.027431448264176678,0.02005884295932409,0.8705685284628821,0,1
calibration_noise,15.6,0.17,67,-1.360647446357051,0.021503359258670415,0.01764083959041776,0.486383310943282,0,1
calibration_noise,15.6,0.17,68,-1.3656490714259628,0.019768502802454048,0.016580662468516146,0.4307808566160974,0,1
calibration_noise,15.6,0.17,69,-1.3361792351776531,0.04072191906501965,0.030717066116014755,0.7703642512675158,0,1
calibration_noise,15.6,0.17,70,-1.357232725269045,0.021801910647052652,0.01706130891479869,0.634633664527319,0,1
calibration_noise,15.6,0.17,71,-1.3476574789235871,0.024086728710697756,0.019328412646512527,0.5631908656513109,0,1
calibration_noise,15.6,0.17,72,-1.363072070602975,0.02812619226304499,0.020943500037219686,0.8814547292400433,0,1
calibration_noise,15.6,0.17,73,-1.3744488361887925,0.030190760167051644,0.024654824596209334,0.500646257360584,0,1
calibration_noise,15.6,0.17,74,-1.3998666166916258,0.05136276402433303,0.03869680771360057,0.762935478917347,0,1
calibration_noise,15.6,0.17,75,-1.3166841674153806,0.03291617442907257,0.025452974479156218,0.7490933442544353,0,1
calibration_noise,15.6,0.17,76,-1.3448770177537412,0.025041463726727907,0.021795589454957964,0.34225301396902674,0,1
calibration_noise,15.6,0.17,77,-1.3464397010537668,0.019461277796212925,0.0177342708320955,0.23318973210716562,0,1
calibration_noise,15.6,0.17,78,-1.4267732064325607,0.04867891889043122,0.0347465632564977,0.9752569229925887,0,1
calibration_noise,15.6,0.17,79,-1.3460759498898194,0.0335993284088067,0.025613194140630867,0.7817348624473975,0,1
calibration_noise,15.6,0.17,80,-1.347236836152144,0.03434677137509467,0.025782482438181934,0.7763039877333544,0,1
calibration_noise,15.6,0.17,81,-1.4024031620695359,0.03862680656481825,0.027839475645581375,0.9442288928129764,0,1
calibration_noise,15.6,0.17,82,-1.3420749289306553,0.02238923058325672,0.017004469850903807,0.7349541623100133,0,1
calibration_noise,15.6,0.17,83,-1.3542885439373682,0.03733438589469532,0.028334174855492254,0.7474537724981161,0,1
calibration_noise,15.6,0.17,84,-1.3251747586096916,0.03458506599218532,0.025939662641431608,0.7776852571530697,0,1
calibration_noise,15.6,0.17,85,-1.391117184088599,0.03746072542711837,0.027194133809186408,0.9035669665484775,0,1
calibration_noise,15.6,0.17,86,-1.390844742389992,0.041897949469073416,0.031396912419840765,0.8663484544359202,0,1
calibration_noise,15.6,0.17,87,-1.3774323353101112,0.019036807761502524,0.014247262492675095,0.8145477145708266,0,1
calibration_noise,15.6,0.17,88,-1.3919657278066326,0.039564328819334325,0.029764449306463287,0.808569927056391,0,1
calibration_noise,15.6,0.17,89,-1.3410181080636758,0.027886362909781772,0.026866240950754582,0.10451184910926303,0,1
calibration_noise,15.6,0.17,90,-1.373189318756479,0.026394492529990935,0.02051443032332339,0.6561849917136661,0,1
calibration_noise,15.6,0.17,91,-1.3698663928070567,0.038685919328904785,0.030760925324664196,0.5855683998219341,0,1
calibration_noise,15.6,0.17,92,-1.3634892694464857,0.03778879079217025,0.030103970776530806,0.6288894416163643,0,1
calibration_noise,15.6,0.17,93,-1.348852638809544,0.03405874439979786,0.025869455304095654,0.733397253412916,0,1
calibration_noise,15.6,0.17,94,-1.379753295735057,0.03545050730640376,0.026020825244921855,0.8723226085936794,0,1
calibration_noise,15.6,0.17,95,-1.3705434019953828,0.04994549157864793,0.036362715540027485,0.8960735577807359,0,1
calibration_noise,15.6,0.17,96,-1.3660447882779718,0.031708988672403626,0.024864744035713548,0.6466985206038561,0,1
calibration_noise,15.6,0.17,97,-1.362464454296668,0.03865253956497371,0.030270944704720606,0.632459660557348,0,1
calibration_noise,15.6,0.17,98,-1.2995332355201694,0.030006132737794067,0.02272239572676831,0.7441593415240445,0,1
calibration_noise,15.6,0.17,99,-1.3695776003264055,0.027204329190078307,0.02269384024900427,0.4487651367511559,0,1
calibration_noise,15.6,0.25,0,-1.033921588040059,0.028765230494576112,0.02154990955609909,0.8011364782358332,1,1
calibration_noise,15.6,0.25,1,-1.0182364394926071,0.02727778615556132,0.01952288928372754,0.953831855404171,1,1
calibration_noise,15.6,0.25,2,-0.9998779893010421,0.01802286337325004,0.015727505909304464,0.32290312508724145,1,1
calibration_noise,15.6,0.25,3,-0.9810625142179283,0.021936124451492223,0.01770925117915723,0.5352400466008246,1,1
